2026-03-30 01:13:52.387 [main] INFO  o.v.f.FileTransferServerApplicationKt - Starting FileTransferServerApplicationKt using Java 17.0.12 with PID 45016 (C:\Users\Vasu\IntelliJ IDEA\File-Transfer-Server\build\classes\kotlin\main started by Vasu in C:\Users\Vasu\IntelliJ IDEA\File-Transfer-Server)
2026-03-30 01:13:52.389 [main] INFO  o.v.f.FileTransferServerApplicationKt - No active profile set, falling back to 1 default profile: "default"
2026-03-30 01:13:52.550 [background-preinit] INFO  o.h.validator.internal.util.Version - HV000001: Hibernate Validator 9.0.1.Final
2026-03-30 01:13:53.668 [main] INFO  o.s.boot.tomcat.TomcatWebServer - Tomcat initialized with port 9090 (http)
2026-03-30 01:13:53.678 [main] INFO  o.a.coyote.http11.Http11NioProtocol - Initializing ProtocolHandler ["http-nio-0.0.0.0-9090"]
2026-03-30 01:13:53.679 [main] INFO  o.a.catalina.core.StandardService - Starting service [Tomcat]
2026-03-30 01:13:53.680 [main] INFO  o.a.catalina.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/11.0.20]
2026-03-30 01:13:53.742 [main] INFO  o.s.b.w.c.s.WebApplicationContextInitializer - Root WebApplicationContext: initialization completed in 1302 ms
2026-03-30 01:13:53.901 [main] INFO  o.v.f.config.StorageConfig - Storage directory configured: C:\Users\Vasu\Downloads\Telegram Desktop
2026-03-30 01:13:54.108 [main] INFO  o.s.b.w.a.WelcomePageHandlerMapping - Adding welcome page: class path resource [static/index.html]
2026-03-30 01:13:54.464 [main] INFO  o.s.b.a.e.web.EndpointLinksResolver - Exposing 1 endpoint beneath base path '/actuator'
2026-03-30 01:13:54.497 [main] INFO  o.a.coyote.http11.Http11NioProtocol - Starting ProtocolHandler ["http-nio-0.0.0.0-9090"]
2026-03-30 01:13:54.512 [main] INFO  o.s.boot.tomcat.TomcatWebServer - Tomcat started on port 9090 (http) with context path '/'
2026-03-30 01:13:54.518 [main] INFO  o.v.f.FileTransferServerApplicationKt - Started FileTransferServerApplicationKt in 2.799 seconds (process running for 3.361)
2026-03-30 01:13:54.942 [RMI TCP Connection(4)-172.19.20.91] INFO  o.a.c.c.C.[Tomcat].[localhost].[/] - Initializing Spring DispatcherServlet 'dispatcherServlet'
2026-03-30 01:13:54.943 [RMI TCP Connection(4)-172.19.20.91] INFO  o.s.web.servlet.DispatcherServlet - Initializing Servlet 'dispatcherServlet'
2026-03-30 01:13:54.944 [RMI TCP Connection(4)-172.19.20.91] INFO  o.s.web.servlet.DispatcherServlet - Completed initialization in 1 ms
2026-03-30 01:16:51.230 [http-nio-0.0.0.0-9090-exec-4] WARN  o.v.f.e.GlobalExceptionHandler - File not found: File not found: 2005-BMW-M3-GTR-Need-For-Speed-003-1080.jpg
2026-03-30 01:17:00.278 [http-nio-0.0.0.0-9090-exec-5] WARN  o.v.f.e.GlobalExceptionHandler - File not found: File not found: 2007-Mercedes-Benz-SLR-McLaren-722-001-1080.jpg
2026-03-30 01:17:01.494 [http-nio-0.0.0.0-9090-exec-10] WARN  o.v.f.e.GlobalExceptionHandler - File not found: File not found: 2008-Chevrolet-Camaro-Black-Concept-001-1080.jpg
2026-03-30 01:17:01.748 [http-nio-0.0.0.0-9090-exec-7] WARN  o.v.f.e.GlobalExceptionHandler - File not found: File not found: 2013-Mercedes-Benz-SLS-AMG-GT-005-1080.jpg
2026-03-30 01:17:01.944 [http-nio-0.0.0.0-9090-exec-8] WARN  o.v.f.e.GlobalExceptionHandler - File not found: File not found: 2014-Lamborghini-Veneno-Roadster-001-1080.jpg
2026-03-30 01:17:02.142 [http-nio-0.0.0.0-9090-exec-9] WARN  o.v.f.e.GlobalExceptionHandler - File not found: File not found: 2016-Dodge-Viper-ACR-001-1080.jpg
2026-03-30 01:17:02.378 [http-nio-0.0.0.0-9090-exec-6] WARN  o.v.f.e.GlobalExceptionHandler - File not found: File not found: 2016-Ford-Mustang-Shelby-GT350R-006-1080.jpg
2026-03-30 01:17:02.657 [http-nio-0.0.0.0-9090-exec-1] WARN  o.v.f.e.GlobalExceptionHandler - File not found: File not found: 2016-Jaguar-F-Type-005-1080.jpg
2026-03-30 01:17:03.126 [http-nio-0.0.0.0-9090-exec-2] WARN  o.v.f.e.GlobalExceptionHandler - File not found: File not found: 2017-Ferrari-LaFerrari-Aperta-015-1080.jpg
2026-03-30 01:17:03.338 [http-nio-0.0.0.0-9090-exec-3] WARN  o.v.f.e.GlobalExceptionHandler - File not found: File not found: 2018-Chevrolet-Camaro-ZL1-1LE-004-1080.jpg
2026-03-30 01:17:03.573 [http-nio-0.0.0.0-9090-exec-4] WARN  o.v.f.e.GlobalExceptionHandler - File not found: File not found: 2018-Chevrolet-Corvette-Carbon-65-Edition-001-1080.jpg
2026-03-30 01:17:04.169 [http-nio-0.0.0.0-9090-exec-5] WARN  o.v.f.e.GlobalExceptionHandler - File not found: File not found: 2018-Dodge-Challenger-SRT-Demon-007-1080.jpg
2026-03-30 01:17:04.419 [http-nio-0.0.0.0-9090-exec-10] WARN  o.v.f.e.GlobalExceptionHandler - File not found: File not found: 2019-Ford-GT-Carbon-Series-005-1080.jpg
2026-03-30 01:17:04.633 [http-nio-0.0.0.0-9090-exec-7] WARN  o.v.f.e.GlobalExceptionHandler - File not found: File not found: 2019-Mercedes-AMG-G63-005-1080.jpg
2026-03-30 01:17:04.835 [http-nio-0.0.0.0-9090-exec-8] WARN  o.v.f.e.GlobalExceptionHandler - File not found: File not found: 2020-BMW-M8-Competition-001-1080.jpg
2026-03-30 01:17:05.021 [http-nio-0.0.0.0-9090-exec-9] WARN  o.v.f.e.GlobalExceptionHandler - File not found: File not found: 2020-Mercedes-AMG-GT3-004-1080.jpg
2026-03-30 01:17:05.188 [http-nio-0.0.0.0-9090-exec-6] WARN  o.v.f.e.GlobalExceptionHandler - File not found: File not found: 2022-BMW-M5-CS-007-1080.jpg
2026-03-30 01:17:05.743 [http-nio-0.0.0.0-9090-exec-1] WARN  o.v.f.e.GlobalExceptionHandler - File not found: File not found: 2022-Dodge-Challenger-SRT-Hellcat-Jailbreak-002-1080.jpg
2026-03-30 01:17:05.948 [http-nio-0.0.0.0-9090-exec-2] WARN  o.v.f.e.GlobalExceptionHandler - File not found: File not found: 2022-Ford-Mustang-Shelby-GT500-013-1080.jpg
2026-03-30 01:17:06.132 [http-nio-0.0.0.0-9090-exec-3] WARN  o.v.f.e.GlobalExceptionHandler - File not found: File not found: 2022-Lamborghini-Aventador-LP780-4-Ultimae-Roadster-001-1080.jpg
2026-03-30 01:17:06.372 [http-nio-0.0.0.0-9090-exec-4] WARN  o.v.f.e.GlobalExceptionHandler - File not found: File not found: 2023-BMW-M4-GT4-001-1080.jpg
2026-03-30 01:17:06.604 [http-nio-0.0.0.0-9090-exec-5] WARN  o.v.f.e.GlobalExceptionHandler - File not found: File not found: 2023-Dodge-Challenger-SRT-Demon-170-004-1080.jpg
2026-03-30 01:17:06.825 [http-nio-0.0.0.0-9090-exec-10] WARN  o.v.f.e.GlobalExceptionHandler - File not found: File not found: 2023-Ford-F-150-Raptor-R-005-1080.jpg
2026-03-30 01:17:07.044 [http-nio-0.0.0.0-9090-exec-7] WARN  o.v.f.e.GlobalExceptionHandler - File not found: File not found: 2023-Ford-GT-Mk-IV-002-1080.jpg
2026-03-30 01:17:07.219 [http-nio-0.0.0.0-9090-exec-8] WARN  o.v.f.e.GlobalExceptionHandler - File not found: File not found: 2023-Formula1-Alfa-Romeo-C43-001-1080.jpg
2026-03-30 01:17:07.850 [http-nio-0.0.0.0-9090-exec-9] WARN  o.v.f.e.GlobalExceptionHandler - File not found: File not found: 2023-Formula1-Red-Bull-Racing-RB19-008-1080.jpg
2026-03-30 01:17:07.882 [http-nio-0.0.0.0-9090-exec-6] WARN  o.v.f.e.GlobalExceptionHandler - File not found: File not found: 2023-Hennessey-Exorcist-Camaro-ZL1-Final-Edition-001-1080.jpg
2026-03-30 01:17:07.925 [http-nio-0.0.0.0-9090-exec-1] WARN  o.v.f.e.GlobalExceptionHandler - File not found: File not found: 2023-Lamborghini-Huracan-Tecnica-007-1080.jpg
2026-03-30 01:17:07.962 [http-nio-0.0.0.0-9090-exec-2] WARN  o.v.f.e.GlobalExceptionHandler - File not found: File not found: 2023-Maserati-GranTurismo-Folgore-009-1080.jpg
2026-03-30 01:17:08.003 [http-nio-0.0.0.0-9090-exec-3] WARN  o.v.f.e.GlobalExceptionHandler - File not found: File not found: 2024-BMW-M3-CS-001-1080.jpg
2026-03-30 01:17:08.042 [http-nio-0.0.0.0-9090-exec-4] WARN  o.v.f.e.GlobalExceptionHandler - File not found: File not found: 2024-Bugatti-Chiron-Super-Sport-L-Ultime-003-1080.jpg
2026-03-30 01:17:08.079 [http-nio-0.0.0.0-9090-exec-5] WARN  o.v.f.e.GlobalExceptionHandler - File not found: File not found: 2024-Formula1-Alpine-A524-007-1080.jpg
2026-03-30 01:17:08.121 [http-nio-0.0.0.0-9090-exec-10] WARN  o.v.f.e.GlobalExceptionHandler - File not found: File not found: 2024-Formula1-Aston-Martin-AMR24-008-1080.jpg
2026-03-30 01:17:08.163 [http-nio-0.0.0.0-9090-exec-7] WARN  o.v.f.e.GlobalExceptionHandler - File not found: File not found: 2024-Formula1-Mercedes-AMG-W15-F1-E-Performance-003-1080.jpg
2026-03-30 01:17:08.189 [http-nio-0.0.0.0-9090-exec-8] WARN  o.v.f.e.GlobalExceptionHandler - File not found: File not found: 2025-Audi-R26-Concept-001-1080.jpg
2026-03-30 01:17:08.233 [http-nio-0.0.0.0-9090-exec-9] WARN  o.v.f.e.GlobalExceptionHandler - File not found: File not found: 2025-Formula1-Ferrari-SF-25-002-1080.jpg
2026-03-30 01:17:08.266 [http-nio-0.0.0.0-9090-exec-6] WARN  o.v.f.e.GlobalExceptionHandler - File not found: File not found: 2025-Formula1-Racing-Bulls-RB02-002-1080.jpg
2026-03-30 01:17:08.302 [http-nio-0.0.0.0-9090-exec-1] WARN  o.v.f.e.GlobalExceptionHandler - File not found: File not found: 2025-Formula1-Red-Bull-Racing-RB21-001-1080.jpg
2026-03-30 01:17:08.341 [http-nio-0.0.0.0-9090-exec-2] WARN  o.v.f.e.GlobalExceptionHandler - File not found: File not found: 2025-Mercedes-AMG-GT63-S-E-Performance-005-1080.jpg
2026-03-30 01:17:08.378 [http-nio-0.0.0.0-9090-exec-3] WARN  o.v.f.e.GlobalExceptionHandler - File not found: File not found: 2026-Bentley-Continental-GT-Supersports-006-1080.jpg
2026-03-30 01:17:08.414 [http-nio-0.0.0.0-9090-exec-4] WARN  o.v.f.e.GlobalExceptionHandler - File not found: File not found: 2026-Chevrolet-Corvette-ZR1X-001-1080.jpg
2026-03-30 01:17:08.453 [http-nio-0.0.0.0-9090-exec-5] WARN  o.v.f.e.GlobalExceptionHandler - File not found: File not found: 2026-Ford-Mustang-GTD-Liquid-Carbon-001-1080.jpg
2026-03-30 01:18:13.190 [http-nio-0.0.0.0-9090-exec-9] WARN  o.v.f.e.GlobalExceptionHandler - Resource not found: No static resource .well-known/appspecific/com.chrome.devtools.json for request '/.well-known/appspecific/com.chrome.devtools.json'.
2026-03-30 01:27:12.893 [SpringApplicationShutdownHook] INFO  o.s.boot.tomcat.GracefulShutdown - Commencing graceful shutdown. Waiting for active requests to complete
2026-03-30 01:27:13.008 [tomcat-shutdown] INFO  o.s.boot.tomcat.GracefulShutdown - Graceful shutdown complete
2026-03-30 01:27:17.166 [main] INFO  o.v.f.FileTransferServerApplicationKt - Starting FileTransferServerApplicationKt using Java 17.0.12 with PID 1940 (C:\Users\Vasu\IntelliJ IDEA\File-Transfer-Server\build\classes\kotlin\main started by Vasu in C:\Users\Vasu\IntelliJ IDEA\File-Transfer-Server)
2026-03-30 01:27:17.169 [main] INFO  o.v.f.FileTransferServerApplicationKt - No active profile set, falling back to 1 default profile: "default"
2026-03-30 01:27:17.309 [background-preinit] INFO  o.h.validator.internal.util.Version - HV000001: Hibernate Validator 9.0.1.Final
2026-03-30 01:27:18.529 [main] INFO  o.s.boot.tomcat.TomcatWebServer - Tomcat initialized with port 9090 (http)
2026-03-30 01:27:18.540 [main] INFO  o.a.coyote.http11.Http11NioProtocol - Initializing ProtocolHandler ["http-nio-0.0.0.0-9090"]
2026-03-30 01:27:18.541 [main] INFO  o.a.catalina.core.StandardService - Starting service [Tomcat]
2026-03-30 01:27:18.541 [main] INFO  o.a.catalina.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/11.0.20]
2026-03-30 01:27:18.612 [main] INFO  o.s.b.w.c.s.WebApplicationContextInitializer - Root WebApplicationContext: initialization completed in 1402 ms
2026-03-30 01:27:18.790 [main] INFO  o.v.f.config.StorageConfig - Storage directory configured: C:\Users\Vasu\Downloads\Telegram Desktop
2026-03-30 01:27:18.981 [main] INFO  o.s.b.w.a.WelcomePageHandlerMapping - Adding welcome page: class path resource [static/index.html]
2026-03-30 01:27:19.334 [main] INFO  o.s.b.a.e.web.EndpointLinksResolver - Exposing 1 endpoint beneath base path '/actuator'
2026-03-30 01:27:19.372 [main] INFO  o.a.coyote.http11.Http11NioProtocol - Starting ProtocolHandler ["http-nio-0.0.0.0-9090"]
2026-03-30 01:27:19.394 [main] INFO  o.s.boot.tomcat.TomcatWebServer - Tomcat started on port 9090 (http) with context path '/'
2026-03-30 01:27:19.403 [main] INFO  o.v.f.FileTransferServerApplicationKt - Started FileTransferServerApplicationKt in 2.76 seconds (process running for 3.234)
2026-03-30 01:27:19.459 [http-nio-0.0.0.0-9090-exec-1] INFO  o.a.c.c.C.[Tomcat].[localhost].[/] - Initializing Spring DispatcherServlet 'dispatcherServlet'
2026-03-30 01:27:19.459 [http-nio-0.0.0.0-9090-exec-1] INFO  o.s.web.servlet.DispatcherServlet - Initializing Servlet 'dispatcherServlet'
2026-03-30 01:27:19.460 [http-nio-0.0.0.0-9090-exec-1] INFO  o.s.web.servlet.DispatcherServlet - Completed initialization in 1 ms
2026-03-30 01:27:19.580 [http-nio-0.0.0.0-9090-exec-4] WARN  o.v.f.e.GlobalExceptionHandler - Resource not found: No static resource .well-known/appspecific/com.chrome.devtools.json for request '/.well-known/appspecific/com.chrome.devtools.json'.
2026-03-30 01:27:26.442 [http-nio-0.0.0.0-9090-exec-2] WARN  o.v.f.e.GlobalExceptionHandler - Resource not found: No static resource .well-known/appspecific/com.chrome.devtools.json for request '/.well-known/appspecific/com.chrome.devtools.json'.
2026-03-30 01:27:38.793 [http-nio-0.0.0.0-9090-exec-7] WARN  o.v.f.e.GlobalExceptionHandler - Resource not found: No static resource .well-known/appspecific/com.chrome.devtools.json for request '/.well-known/appspecific/com.chrome.devtools.json'.
2026-03-30 01:28:35.468 [http-nio-0.0.0.0-9090-exec-8] INFO  o.v.f.controller.MediaController - Downloading file: AudioShowstopper JERRY (320K)_20260329_024349_2f1579a3.mp3
2026-03-30 01:28:35.469 [http-nio-0.0.0.0-9090-exec-8] ERROR o.v.f.service.impl.FileServiceImpl - File not found: C:\Users\Vasu\Downloads\Telegram Desktop\Audio\AudioShowstopper JERRY (320K)_20260329_024349_2f1579a3.mp3
2026-03-30 01:28:35.471 [http-nio-0.0.0.0-9090-exec-8] WARN  o.v.f.e.GlobalExceptionHandler - File not found: File not found: AudioShowstopper JERRY (320K)_20260329_024349_2f1579a3.mp3
2026-03-30 01:31:13.465 [SpringApplicationShutdownHook] INFO  o.s.boot.tomcat.GracefulShutdown - Commencing graceful shutdown. Waiting for active requests to complete
2026-03-30 01:31:13.581 [tomcat-shutdown] INFO  o.s.boot.tomcat.GracefulShutdown - Graceful shutdown complete
2026-03-30 01:31:17.069 [main] INFO  o.v.f.FileTransferServerApplicationKt - Starting FileTransferServerApplicationKt using Java 17.0.12 with PID 25656 (C:\Users\Vasu\IntelliJ IDEA\File-Transfer-Server\build\classes\kotlin\main started by Vasu in C:\Users\Vasu\IntelliJ IDEA\File-Transfer-Server)
2026-03-30 01:31:17.071 [main] INFO  o.v.f.FileTransferServerApplicationKt - No active profile set, falling back to 1 default profile: "default"
2026-03-30 01:31:17.234 [background-preinit] INFO  o.h.validator.internal.util.Version - HV000001: Hibernate Validator 9.0.1.Final
2026-03-30 01:31:18.498 [main] INFO  o.s.boot.tomcat.TomcatWebServer - Tomcat initialized with port 9090 (http)
2026-03-30 01:31:18.508 [main] INFO  o.a.coyote.http11.Http11NioProtocol - Initializing ProtocolHandler ["http-nio-0.0.0.0-9090"]
2026-03-30 01:31:18.509 [main] INFO  o.a.catalina.core.StandardService - Starting service [Tomcat]
2026-03-30 01:31:18.509 [main] INFO  o.a.catalina.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/11.0.20]
2026-03-30 01:31:18.581 [main] INFO  o.s.b.w.c.s.WebApplicationContextInitializer - Root WebApplicationContext: initialization completed in 1457 ms
2026-03-30 01:31:18.727 [main] INFO  o.v.f.config.StorageConfig - Storage directory configured: C:\Users\Vasu\Downloads\Telegram Desktop
2026-03-30 01:31:18.916 [main] INFO  o.s.b.w.a.WelcomePageHandlerMapping - Adding welcome page: class path resource [static/index.html]
2026-03-30 01:31:19.319 [main] INFO  o.s.b.a.e.web.EndpointLinksResolver - Exposing 1 endpoint beneath base path '/actuator'
2026-03-30 01:31:19.376 [main] INFO  o.a.coyote.http11.Http11NioProtocol - Starting ProtocolHandler ["http-nio-0.0.0.0-9090"]
2026-03-30 01:31:19.405 [main] INFO  o.s.boot.tomcat.TomcatWebServer - Tomcat started on port 9090 (http) with context path '/'
2026-03-30 01:31:19.414 [main] INFO  o.v.f.FileTransferServerApplicationKt - Started FileTransferServerApplicationKt in 2.932 seconds (process running for 3.45)
2026-03-30 01:31:19.787 [RMI TCP Connection(3)-172.19.20.91] INFO  o.a.c.c.C.[Tomcat].[localhost].[/] - Initializing Spring DispatcherServlet 'dispatcherServlet'
2026-03-30 01:31:19.788 [RMI TCP Connection(3)-172.19.20.91] INFO  o.s.web.servlet.DispatcherServlet - Initializing Servlet 'dispatcherServlet'
2026-03-30 01:31:19.790 [RMI TCP Connection(3)-172.19.20.91] INFO  o.s.web.servlet.DispatcherServlet - Completed initialization in 2 ms
2026-03-30 01:33:12.486 [http-nio-0.0.0.0-9090-exec-9] WARN  o.v.f.e.GlobalExceptionHandler - Resource not found: No static resource .well-known/appspecific/com.chrome.devtools.json for request '/.well-known/appspecific/com.chrome.devtools.json'.
2026-03-30 01:34:39.467 [http-nio-0.0.0.0-9090-exec-9] WARN  o.v.f.e.GlobalExceptionHandler - Resource not found: No static resource .well-known/appspecific/com.chrome.devtools.json for request '/.well-known/appspecific/com.chrome.devtools.json'.
